"Version Date","Id","Area","Keyw","Element","Eng Name","L effm","Aperturem","Anglerad","K11/m^2","K21/m^3","Tiltrad","E1rad","E2rad","H1m","H2m","EnergyGeV","SumLm","X Coorm","Y Coorm","Z Coorm","X Anglerad","Y Anglerad","Z Anglerad","Rf Frequency (MHz)","Rf Amplitude (MeV)","Rf Phase (deg)","Rf Gradient (MeV/m)","Rf Power Fraction","Z Length (m)","Fringe Field Integral","Integrated Field BL (kG-m)","Field B (T)","Integrated Field Grad GL (kG)","Field Gradient G (T/m)","Xal Scale Name","Xal Scale Value","Xal Polarity","Magnet X Coor (m)","Magnet Y Coor (m)","Magnet Z Coor (m)","Magnet X Angle (rad)","Magnet Y Angle (rad)","Magnet Z Angle (rad)","Solenoid Strength KS (1/m)","Undulator Period Length (m)","Undulator Strength K","X Size (m)","Y Size (m)","Section","Dist From Section Start (m)","Xal Keyword","S Display"
"22-JAN-21","714","L2","LCAV","K24_6B","10FT","3.0441","","","","","","","","","","4.89274259","388.4088243","2403.08815","0","0","0","0","0","2856","51.44944658","-33.5000000016","16.901365454486",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","343.45217096","BNCH","2403.08815"
"22-JAN-21","715","L2","LCAV","K24_6C","10FT","3.0441","","","","","","","","","","4.935645554","391.4529243","2406.13225","0","0","0","0","0","2856","51.44944658","-33.5000000016","16.901365454486",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","346.49627096","BNCH","2406.13225"
"22-JAN-21","1067","EMIT2","QUAD","QE203","1.26Q3.5",".108",".032","","-1.800052158","","0","","","","","1.5","392.1098365","382.014783",".28","-.99","0","0","0","","","","","","","","","","-9.727010299737","9.006491018275","KG2T_GDL2G",".925925925926","1","","","","","","","","","","","","EMIT2 TO DOGLEG","23.9767934","QUAD","382.0147833"
"22-JAN-21","1068","EMIT2","BPM","BPME203","STRIPLINE-1","0","","","","","","","","","","1.5","392.1098365","382.014783",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","23.9767934","BPM","382.0147833"
"22-JAN-21","1071","EMIT2","YCOR","YCE203","CLASS-4","0","","","","","","","","","","1.5","392.4848805","382.389827",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","24.3518374","YCOR","382.3898273"
"22-JAN-21","716","L2","LCAV","K24_6D","10FT","3.0441","","","","","","","","","","4.978548518","394.4970243","2409.17635","0","0","0","0","0","2856","51.449446584","-33.5000000016","16.9013654558",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","349.54037096","BNCH","2409.17635"
"22-JAN-21","1073","EMIT2","QUAD","QE204","1.26Q3.5",".108",".032","","1.645853896","","0","","","","","1.5","395.2178365","385.122783",".28","-.99","0","0","0","","","","","","","","","","8.893763287416","-8.234966006866","KG2T_GDL2G",".925925925926","-1","","","","","","","","","","","","EMIT2 TO DOGLEG","27.0847934","QUAD","385.1227833"
"22-JAN-21","1074","EMIT2","BPM","BPME204","STRIPLINE-1","0","","","","","","","","","","1.5","395.2178365","385.122783",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","27.0847934","BPM","385.1227833"
"22-JAN-21","717","L2","XCOR","XC24702","TYPE-4C","0","","","","","","","","","","4.989965208","395.3070743","2409.9864","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","350.35042096","XCOR","2409.9864"
"22-JAN-21","1077","EMIT2","XCOR","XCE204","CLASS-4","0","","","","","","","","","","1.5","395.5937005","385.498647",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","27.4606574","XCOR","385.4986473"
"22-JAN-21","719","L2","YCOR","YC24703","TYPE-4C","0","","","","","","","","","","4.994261001","395.6118743","2410.2912","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","350.65522096","YCOR","2410.2912"
"22-JAN-21","1081","L3B","MARK","PSC3U","","0","","","","","","","","","","1.5","395.9423531","385.8473",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","27.80931","MARK","385.8472999"
"22-JAN-21","1080","L3B","MARK","BEGL3B","","0","","","","","","","","","","1.5","395.9423531","385.8473",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","27.80931","MARK","385.8472999"
"22-JAN-21","1079","EMIT2","MARK","ENDEMIT2","","0","","","","","","","","","","1.5","395.9423531","385.8473",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","27.80931","MARK","385.8472999"
"22-JAN-21","723","BC2","MARK","BEGBC2","","0","","","","","","","","","","5","396.0190743","2410.6984","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","351.06242096","MARK","2410.6984"
"22-JAN-21","721","L2","MARK","LI24TERM","","0","","","","","","","","","","5","396.0190743","2410.6984","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","351.06242096","MARK","2410.6984"
"22-JAN-21","722","L2","MARK","ENDL2","","0","","","","","","","","","","5","396.0190743","2410.6984","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","351.06242096","MARK","2410.6984"
"22-JAN-21","725","BC2","QUAD","Q24701A","QE",".1068",".027559","","-1.307122793","","0","","","","","5","396.1066743","2410.786","0","0","0","0","0","","","","","","","","","","-23.282892854388","21.800461474146","KG2T_GDL2G",".936329588015","1","","","","","","","","","","","","QM15 TO FV2","351.15002096","QUAD","2410.786"
"22-JAN-21","726","BC2","MARK","ZLIN08","","0","","","","","","","","","","5","396.1066743","2410.786","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","351.15002096","MARK","2410.786"
"22-JAN-21","729","BC2","QUAD","Q24701B","QE",".1068",".027559","","-1.307122793","","0","","","","","5","396.3404743","2411.0198","0","0","0","0","0","","","","","","","","","","-23.282892854388","21.800461474146","KG2T_GDL2G",".936329588015","1","","","","","","","","","","","","QM15 TO FV2","351.38382096","QUAD","2411.0198"
"22-JAN-21","730","BC2","BPM","BPM24701","10_UM_RES","0","","","","","","","","","","5","396.3404743","2411.0198","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","351.38382096","BPM","2411.0198"
"22-JAN-21","734","BC2","WIRE","WS24","SLOW","0","","","","","","","","","","5","396.7696743","2411.449","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","351.81302096","WIRE","2411.449"
"22-JAN-21","736","BC2","IMON","IMBC2I","","0","","","","","","","","","","5","396.9626743","2411.642","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","352.00602096","TORO","2411.642"
"22-JAN-21","738","BC2","MARK","VV21","","0","","","","","","","","","","5","397.5966745","2412.276001","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","352.64002116","MARK","2412.276001"
"22-JAN-21","740","BC2","QUAD","QM21","0.91Q17.72",".46092",".023","",".5118959166","","0","","","","","5","398.1473749","2412.826701","0","0","0","0","0","","","","","","","","","","39.351067438642","-8.537504868229","KG2T_GDL2G",".216957389569","-1","","","","","","","","","","","","QM15 TO FV2","353.19072156","QUAD","2412.826701"
"22-JAN-21","1083","L3B","MARK","MSC3U","","0","","","","","","","","","","1.5","398.2653031","388.17025",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","30.13226","MARK","388.1702499"
"22-JAN-21","744","BC2","MARK","BC2CBEG","","0","","","","","","","","","","5","398.7124743","2413.3918","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","353.75582096","MARK","2413.3918"
"22-JAN-21","745","BC2","BEND","BX21","1D19.7",".549125",".03335","-2.118300825919","0","","0","0","-2.118300825919","","","5","398.98699","2413.6663",".002537","0","0","0",".018483","","","","","",".548999910663",".633","-6.166153080295","1.122905181934","0","0","KG2T_BDL2B",".18210789893","1","2413.6663",".005075","0","0","0","0","","","","","","QM15 TO FV2","354.03033666","XBEND","2413.6663"
"22-JAN-21","1085","L3B","MARK","BLF6","","0","","","","","","","","","","1.5","400.0054031","389.91035",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","31.87236","MARK","389.9103499"
"22-JAN-21","1087","L3B","MARK","FC6","","0","","","","","","","","","","1.5","400.0943031","389.99925",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","31.96126","MARK","389.9992499"
"22-JAN-21","1089","L3B","MARK","CM16BEG","","0","","","","","","","","","","1.5","400.9672431","390.87219",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","32.8342","MARK","390.8721899"
"22-JAN-21","748","BC2","QUAD","CQ21","ETB",".108",".043","","0","","0","","","","","5","401.2724367","2415.950264",".084476","0","0","0",".036971","","","","","","","","","","0","0","KG2T_GDL2G",".925925925926","-1","","","","","","","","","","","","QM15 TO FV2","356.31578336","QUAD","2415.950264"
"22-JAN-21","1091","L3B","LCAV","CAVL161","CRYO","1.037743","","","","","","","","","","1.5078125","401.7645531","391.6695",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","33.63151","BNCH","391.6694999"
"22-JAN-21","1093","L3B","LCAV","CAVL162","CRYO","1.037743","","","","","","","","","","1.5234375","403.1481531","393.0531",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","35.01511","BNCH","393.0530999"
"22-JAN-21","1095","L3B","LCAV","CAVL163","CRYO","1.037743","","","","","","","","","","1.5390625","404.5317531","394.4367",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","36.39871","BNCH","394.4366999"
"22-JAN-21","1097","L3B","LCAV","CAVL164","CRYO","1.037743","","","","","","","","","","1.5546875","405.9153531","395.8203",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","37.78231","BNCH","395.8202999"
"22-JAN-21","1099","L3B","LCAV","CAVL165","CRYO","1.037744","","","","","","","","","","1.5703125","407.2989531","397.2039",".28","-.99","0","0","0","1300","15.625","0","15.056699918284","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","39.16591","BNCH","397.2038999"
"22-JAN-21","1100","L3B","INST","CSP16","","0","","","","","","","","","","1.57242571","407.4393031","397.34425",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","39.30626","INST","397.3442499"
"22-JAN-21","1103","L3B","LCAV","CAVL166","CRYO","1.037743","","","","","","","","","","1.5859375","408.6825531","398.5875",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","40.54951","BNCH","398.5874999"
"22-JAN-21","751","BC2","BEND","BX22","1D19.7",".549125",".03335","2.118300825919","0","","0","2.118300825919","0","","","5","409.4031516","2424.0755",".382474","0","0","0",".018483","","","","","",".548999910663",".633","6.166153080295","-1.122905181934","0","0","KG2T_BDL2B",".18210789893","-1","2424.0755",".379936","0","0","0","0","","","","","","QM15 TO FV2","364.44649826","XBEND","2424.0755"
"22-JAN-21","755","BC2","BPM","BPMS21","40_UM_RES","0","","","","","","","","","","5","410.0574922","2424.729825",".38501","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","365.10083886","BPM","2424.729825"
"22-JAN-21","1105","L3B","LCAV","CAVL167","CRYO","1.037743","","","","","","","","","","1.6015625","410.0661531","399.9711",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","41.93311","BNCH","399.9710999"
"22-JAN-21","757","BC2","COLL","CE21","HCOLL","0","","","","","","","","","","5","410.2219522","2424.894285",".38501","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","0","0","QM15 TO FV2","365.26529886","COLL","2424.894285"
"22-JAN-21","759","BC2","PROF","OTR21","OTR","0","","","","","","","","","","5","410.4045582","2425.076891",".38501","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","365.44790486","PROF","2425.076891"
"22-JAN-21","762","BC2","BEND","BX23","1D19.7",".549125",".03335","2.118300825919","0","","0","0","2.118300825919","","","5","411.0447828","2425.7171",".382474","0","0","0","-.018483","","","","","",".548999910663",".633","6.166153080295","-1.122905181934","0","0","KG2T_BDL2B",".18210789893","-1","2425.7171",".379936","0","0","0","0","","","","","","QM15 TO FV2","366.08812946","XBEND","2425.7171"
"22-JAN-21","1107","L3B","LCAV","CAVL168","CRYO","1.037743","","","","","","","","","","1.6171875","411.4497531","401.3547",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","43.31671","BNCH","401.3546999"
"22-JAN-21","1109","L3B","BPM","CMB16","BUTTON-1","0","","","","","","","","","","1.625","412.2611431","402.16609",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","44.1281","BPM","402.1660899"
"22-JAN-21","1111","L3B","QUAD","QCM16","CRYO",".23",".0762","","-.3174676831","","0","","","","","1.625","412.5255831","402.43053",".28","-.99","0","0","0","","","","","","","","","","-3.9578560943","1.720806997522","KG2T_GDL2G",".434782608696","1","","","","","","","","","","","","EMIT2 TO DOGLEG","44.39254","QUAD","402.4305299"
"22-JAN-21","1112","L3B","XCOR","XCM16","CRYO","0","","","","","","","","","","1.625","412.5255831","402.43053",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","44.39254","XCOR","402.4305299"
"22-JAN-21","1113","L3B","YCOR","YCM16","CRYO","0","","","","","","","","","","1.625","412.5255831","402.43053",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","44.39254","YCOR","402.4305299"
"22-JAN-21","1116","L3B","MARK","CM16END","","0","","","","","","","","","","1.625","412.8774431","402.78239",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","44.7444","MARK","402.7823899"
"22-JAN-21","1118","L3B","MARK","HOMCM.16","","0","","","","","","","","","","1.625","413.0432131","402.94816",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","44.91017","MARK","402.9481599"
"22-JAN-21","1120","L3B","MARK","CM17BEG","","0","","","","","","","","","","1.625","413.1876331","403.09258",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","45.05459","MARK","403.0925799"
"22-JAN-21","1122","L3B","LCAV","CAVL171","CRYO","1.037743","","","","","","","","","","1.6328125","413.9849431","403.88989",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","45.8519","BNCH","403.8898899"
"22-JAN-21","1124","L3B","LCAV","CAVL172","CRYO","1.037743","","","","","","","","","","1.6484375","415.3685431","405.27349",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","47.2355","BNCH","405.2734899"
"22-JAN-21","1126","L3B","LCAV","CAVL173","CRYO","1.037743","","","","","","","","","","1.6640625","416.7521431","406.65709",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","48.6191","BNCH","406.6570899"
"22-JAN-21","1128","L3B","LCAV","CAVL174","CRYO","1.037743","","","","","","","","","","1.6796875","418.1357431","408.04069",".28","-.99","0","0","0","1300","15.625","0","15.056714427368","1","","","","","","","","","","","","","","","","","","","","","EMIT2 TO DOGLEG","50.0027","BNCH","408.0406899"
"22-JAN-21","765","BC2","QUAD","CQ22","ETB",".108",".043","","0","","0","","","","","5","419.1754978","2433.842337",".084476","0","0","0","-.036971","","","","","","","","","","0","0","KG2T_GDL2G",".925925925926","-1","","","","","","","","","","","","QM15 TO FV2","374.21884446","QUAD","2433.842337"
